" 
Nome",NIF,Tipo Entidade,Escalão Dívida
CORDEIRO & MORAIS CONFECCOES LD,502488212,Pessoa Coletiva,"50000,01 a 100000"
CARLOS DA SILVA LOURENÇO LDA,502488590,Pessoa Coletiva,"50000,01 a 100000"
"TRANSPORTADORA CANAS SANTA MARIA, LDA",502488654,Pessoa Coletiva,"50000,01 a 100000"
AMBINEL SOC AQUECIMENTO AMBIENTE CANALIZACOES LD,502490470,Pessoa Coletiva,"50000,01 a 100000"
NUNES & FILHO LD,502491876,Pessoa Coletiva,"50000,01 a 100000"
MAIVIDRO COMERCIO INDUSTRIA VIDROS LD,502492660,Pessoa Coletiva,"50000,01 a 100000"
MASSA INSOLVENTE EULATEX INDUSTRIA CONFECCOES LD,502492988,Pessoa Coletiva,"50000,01 a 100000"
"SOFISIL - CONSTRUÇÕES S.A, EM LIQUIDAÇÃO",502493682,Pessoa Coletiva,"50000,01 a 100000"
"ELECTRO CARMO, LDA - EM LIQUIDAÇÃO",502494395,Pessoa Coletiva,"50000,01 a 100000"
GRAFIOITO ARTES GRAFICAS LD,502494794,Pessoa Coletiva,"50000,01 a 100000"
CALCADOS LILU LD,502496231,Pessoa Coletiva,"50000,01 a 100000"
PAMICONFEX FABRICO COMERCIO CONFECCOES LD,502497939,Pessoa Coletiva,"50000,01 a 100000"
"SUPERALIS-GESTAO PRODUTOS ALIMENTARES, LDA.",502498811,Pessoa Coletiva,"50000,01 a 100000"
TREVOL PADARIA PAST LD,502502550,Pessoa Coletiva,"50000,01 a 100000"
JESUS JESUS LD,502505370,Pessoa Coletiva,"50000,01 a 100000"
"ADOLFO CORREIA DOS ANJOS, LDA",502507454,Pessoa Coletiva,"50000,01 a 100000"
"FICA FISCALIDADE,CONTABILIDADE, AUDITORIA E GESTAO, LDA",502508990,Pessoa Coletiva,"50000,01 a 100000"
"ALVES,CARMO & ROMÃO LDA - EM LIQUIDAÇÃO",502512644,Pessoa Coletiva,"50000,01 a 100000"
"MOVEIS SOUSA MACHADO, LDA.",502515635,Pessoa Coletiva,"50000,01 a 100000"
RUI DOMINGOS GABINETE CONTABILIDADE LD,502515694,Pessoa Coletiva,"50000,01 a 100000"
N4-SOCIEDADE DE CALÇADO LDA - EM LIQUIDAÇÃO,502517182,Pessoa Coletiva,"50000,01 a 100000"
"COIMBRA - CAFE, RESTAURANTE, LDA",502517484,Pessoa Coletiva,"50000,01 a 100000"
"EXTERNATO ROQUE GAMEIRO INFANTIL PRIMARIO, LDA.",502520809,Pessoa Coletiva,"50000,01 a 100000"
SOB INDUSTRIA MADEIRA E EMBALAGENS LD,502521058,Pessoa Coletiva,"50000,01 a 100000"
GEEMECEJOTA CONFECCOES LDA,502523336,Pessoa Coletiva,"50000,01 a 100000"
JOSE AUGUSTO & IRMAO MARMORITES LD,502523395,Pessoa Coletiva,"50000,01 a 100000"
"DIAS CRUZ, REPARACOES AUTO, LDA.",502523980,Pessoa Coletiva,"50000,01 a 100000"
UMEPA UNIDADE MONTAGENS PECUARIAS AVICOLAS LD,502528567,Pessoa Coletiva,"50000,01 a 100000"
"CARPEX-COMERCIAL DE CALÇADO, UNIPESSOAL, LDA",502528745,Pessoa Coletiva,"50000,01 a 100000"
BORGES & ESMERALDA-CONSTRUCOES E REFEICOES LDA,502536136,Pessoa Coletiva,"50000,01 a 100000"
POLIFRIO - SOCIEDADE DE REFRIGERAÇAO LDA,502540559,Pessoa Coletiva,"50000,01 a 100000"
"GASPAR-VIDROS LDA - ""EM LIQUIDAÇÃO""",502540648,Pessoa Coletiva,"50000,01 a 100000"
NIVIR MODAS CONFECCOES LD,502545968,Pessoa Coletiva,"50000,01 a 100000"
TRANSPORTES LEOPOLDO LDA - EM LIQUIDAÇÃO,502548665,Pessoa Coletiva,"50000,01 a 100000"
"RODRIGUES & ANTUNES, LDA.",502549106,Pessoa Coletiva,"50000,01 a 100000"
A CAMPOS - SOCIEDADE DE REPRESENTAÇOES E INDUSTRIA LDA,502553596,Pessoa Coletiva,"50000,01 a 100000"
"MAGNOPOLIS EMPRESA CONSTRUTORA , S A",502554282,Pessoa Coletiva,"50000,01 a 100000"
MASSA INSOLVENTE DE ILHAO & ILHAO LD,502554940,Pessoa Coletiva,"50000,01 a 100000"
"ELECTRO CANALIZADORA AMORINDA E SALGADO, LDA.",502560797,Pessoa Coletiva,"50000,01 a 100000"
ILMEC ILUMINACAO MONTAGENS ELECTRICAS LD,502561270,Pessoa Coletiva,"50000,01 a 100000"
PUBLIMAQUI PUBLICIDADE MAQUINAS S.A.,502561432,Pessoa Coletiva,"50000,01 a 100000"
ESPUMATEX INDUSTRIA ESPUMAS LD,502563583,Pessoa Coletiva,"50000,01 a 100000"
DECOFARIA ESTOFOS & DECORACOES LD,502565144,Pessoa Coletiva,"50000,01 a 100000"
VEMPROGEL - COMÉRCIO DE PRODUTOS ALIMENTARES CONGELADOS LDA - EM LIQUIDAÇÃO,502565829,Pessoa Coletiva,"50000,01 a 100000"
MAGIO CONFECCAO ROBES UNIPESSOAL LDA,502566299,Pessoa Coletiva,"50000,01 a 100000"
F BATISTA & PEREIRA LD,502566523,Pessoa Coletiva,"50000,01 a 100000"
"J. COUTINHO & SANTOS, LDA. - EM LIQUIDAÇÃO",502568976,Pessoa Coletiva,"50000,01 a 100000"
C O C SERRALHARIA CIVIL LD,502569395,Pessoa Coletiva,"50000,01 a 100000"
"MACEDO & IRMÃO, LIMITADA",502571870,Pessoa Coletiva,"50000,01 a 100000"
"PORTIPINCEL-SOCIEDADE DE PINTURAS E ENVERNIZAMENTOS, LDA. - EM LIQUIDAÇÃO",502572647,Pessoa Coletiva,"50000,01 a 100000"
DROGAS SORRAIA QUIMICOS E DROGAS LD,502574178,Pessoa Coletiva,"50000,01 a 100000"
MASSA INSOLVENTE GELBASTOS COM P/ GROSSO GENEROS ALIMENTICIOS LDA,502575352,Pessoa Coletiva,"50000,01 a 100000"
"DNF - ALUGUER E COMÉRCIO DE VEÍCULOS, LDA",502584653,Pessoa Coletiva,"50000,01 a 100000"
"AUTO MOLICEIRO, LDA",502584742,Pessoa Coletiva,"50000,01 a 100000"
"PORTO FROZEN, LDA",502587539,Pessoa Coletiva,"50000,01 a 100000"
RML-GABINETE DE GESTÃO E CONTABILIDADE LIMITADA - EM LIQUIDAÇÃO -,502587849,Pessoa Coletiva,"50000,01 a 100000"
"TRANSPORTES IRMÃOS MARÇAL LIMITADA, EM LIQUIDAÇÃO",502589671,Pessoa Coletiva,"50000,01 a 100000"
SODONFER TEXTEIS LD,502591447,Pessoa Coletiva,"50000,01 a 100000"
EMPMIL INSTALAÇÕES TECNICAS ESPECIAIS LDA,502595590,Pessoa Coletiva,"50000,01 a 100000"
EGA-EMPRESA TIPOGRAFICA DO ALGARVE LDA - SOCIEDADE EM LIQUIDAÇÃO,502596139,Pessoa Coletiva,"50000,01 a 100000"
FELICIANO LOPES BATISTA LD,502597496,Pessoa Coletiva,"50000,01 a 100000"
PRJ-CONTABILIDADE FISCALIDADE E CONSULTORIA DE GESTAO LDA,502598158,Pessoa Coletiva,"50000,01 a 100000"
J V R LOGICA DADOS LD,502600217,Pessoa Coletiva,"50000,01 a 100000"
ANOGAR ALUMINIOS ANODIZADOS LD,502604239,Pessoa Coletiva,"50000,01 a 100000"
CALGESSO COM TINTAS MATERIAIS CONSTRUCAO LD,502606258,Pessoa Coletiva,"50000,01 a 100000"
DPS 21 SOCIEDADE CONSTRUCOES LD,502607025,Pessoa Coletiva,"50000,01 a 100000"
JURISVENDA VENDAS JUDICIAIS EXTRA JUDICIAIS LD,502608331,Pessoa Coletiva,"50000,01 a 100000"
"DESPORVISA - COMERCIALIZAÇÃO DE ARTIGOS DE DESPORTO, LDA",502609150,Pessoa Coletiva,"50000,01 a 100000"
O PARAÍSO DE BEM SERVIR- PANIFICAÇÃO LD.,502614064,Pessoa Coletiva,"50000,01 a 100000"
CONSTRUCOES A MARQUES LIMA & LOPES LD,502614234,Pessoa Coletiva,"50000,01 a 100000"
"""MATERCAIMA - MATERIAIS DE CONSTRUÇÃO E TECNOLOGIAS DE AMBIENTE LDA.""",502619872,Pessoa Coletiva,"50000,01 a 100000"
MULTIFROTA-COMERCIO E GESTÃO DE FROTAS S.A.,502622431,Pessoa Coletiva,"50000,01 a 100000"
"AUTO-CHAPA DE JOAQUIM BENTO & FILHOS, LDA.",502622610,Pessoa Coletiva,"50000,01 a 100000"
"EMCA, UNIPESSOAL LDA",502622733,Pessoa Coletiva,"50000,01 a 100000"
J J CEREJO CONSTRUCAO CIVIL PINTURAS REVESTIMENTOS LD,502623012,Pessoa Coletiva,"50000,01 a 100000"
VARELA & BALSA CANALIZACOES LD,502623616,Pessoa Coletiva,"50000,01 a 100000"
LUIS MIGUEL-TRANSPORTES LD,502624450,Pessoa Coletiva,"50000,01 a 100000"
PUBLIMONDEGO PRODUCOES AUDIOVISUAIS LDA,502626437,Pessoa Coletiva,"50000,01 a 100000"
S.L.C. - SOCIEDADE DE LIMPEZAS DO CENTRO LD,502630116,Pessoa Coletiva,"50000,01 a 100000"
"VISTEJO BAR, LDA.",502630973,Pessoa Coletiva,"50000,01 a 100000"
CENTRO DE ESTUDOS DA AVIFAUNA IBÉRICA,502632810,Pessoa Coletiva,"50000,01 a 100000"
BRUM E BOAVIDA LD,502633042,Pessoa Coletiva,"50000,01 a 100000"
"EHL EMPRESA DE HIGIENE, LDA",502633344,Pessoa Coletiva,"50000,01 a 100000"
CONSTRUÇOES ADELINO JAIME OLIVEIRA & FILHOS LD,502635614,Pessoa Coletiva,"50000,01 a 100000"
"BINOGRÁFICA - ALBINO BAPTISTA DE LIMA, LDA - EM LIQUIDAÇÃO",502639270,Pessoa Coletiva,"50000,01 a 100000"
MASSA INSOLVENTE TRANSPORTES O RODA DE ESPINHO LDA- EM LIQUIDAÇÃO,502643412,Pessoa Coletiva,"50000,01 a 100000"
"DOM BISCOITO - COMERCIO E INDUSTRIA DE PRODUTOS ALIMENTARES, LDA",502653604,Pessoa Coletiva,"50000,01 a 100000"
DUARTE & ROSA - SOCIEDADE DE CONSTRUÇÕES LDA,502654341,Pessoa Coletiva,"50000,01 a 100000"
S3 - INDÚSTRIA DE MOBILIÁRIO LDA - EM LIQUIDAÇÃO,502657049,Pessoa Coletiva,"50000,01 a 100000"
ALGOFITEX - RECUPERADOS TEXTEIS LDA,502660368,Pessoa Coletiva,"50000,01 a 100000"
HOTEMADEIRA HOTELARIA E TURISMO LDA,502660546,Pessoa Coletiva,"50000,01 a 100000"
A ANGELO SEIXAS FS LD,502661640,Pessoa Coletiva,"50000,01 a 100000"
DAVID RAMOS LD,502662700,Pessoa Coletiva,"50000,01 a 100000"
TRANSPORTES AML LDA,502665831,Pessoa Coletiva,"50000,01 a 100000"
SISTEM LIDER SISTEMAS SERVICOS INFORMATICOS LD,502671700,Pessoa Coletiva,"50000,01 a 100000"
SILVASSIS MINI MERCADO LD,502673966,Pessoa Coletiva,"50000,01 a 100000"
"IRMÃOS MELOS, UNIPESSOAL, LDA",502675900,Pessoa Coletiva,"50000,01 a 100000"
"CASA DA PEDRA-EXPORTAÇÃO E IMPORTAÇÃO, UNIPESSOAL LDA - EM LIQUIDAÇÃO",502676914,Pessoa Coletiva,"50000,01 a 100000"
"D. P. S. DISTRIBUICAO DE PERFUMARIA SELECTIVA, LDA",502680482,Pessoa Coletiva,"50000,01 a 100000"
"B. C. - BAIONA - SOCIEDADE DE HOTELARIA E TURISMO, LDA.",502681152,Pessoa Coletiva,"50000,01 a 100000"
CONSTRUCOES ARTUR CALADO LD,502681918,Pessoa Coletiva,"50000,01 a 100000"
ARTEMADE - CARPINTARIA CONSTRUÇÕES OBRAS PÚBLICAS S A,502683201,Pessoa Coletiva,"50000,01 a 100000"
POLINFOR INSTALACOES ESPECIAIS ELECTRONICAS LD,502683473,Pessoa Coletiva,"50000,01 a 100000"
CAR PINICE EMPREITADAS CONSTRUÇAO CIVIL LDA,502684780,Pessoa Coletiva,"50000,01 a 100000"
"ERS - EXPLORACAO RESTAURANTES SIMILARES, UNIPESSOAL LDA",502685735,Pessoa Coletiva,"50000,01 a 100000"
FELCADE GABINETE ESTUDOS PARA CALCADO LD,502687010,Pessoa Coletiva,"50000,01 a 100000"
JORGE PINHO BASTOS LDA,502688041,Pessoa Coletiva,"50000,01 a 100000"
"AMARAL & MACHADO, LDA.",502691700,Pessoa Coletiva,"50000,01 a 100000"
CONSTROI BATISTA TAVARES LD,502693231,Pessoa Coletiva,"50000,01 a 100000"
FAB CALCADO MECA LD,502694149,Pessoa Coletiva,"50000,01 a 100000"
"K. JEO-CARPINTARIAS, LDA.",502704101,Pessoa Coletiva,"50000,01 a 100000"
"MADEIRAS D'ARVORE-AGLOMERADOS, SOALHOS E MADEIRAS LDA",502704284,Pessoa Coletiva,"50000,01 a 100000"
JESUS & MARTINS LD,502706279,Pessoa Coletiva,"50000,01 a 100000"
TENDEIRO LD,502710608,Pessoa Coletiva,"50000,01 a 100000"
RUBILON-FABRICA DE FECHOS DE CORRER LDA,502711094,Pessoa Coletiva,"50000,01 a 100000"
CONSTRUÇÕES DA PIMENTEIRA LD,502713046,Pessoa Coletiva,"50000,01 a 100000"
MAMBORE PROJECTOS CONSTRUCOES LD,502715588,Pessoa Coletiva,"50000,01 a 100000"
QUER TRANS SOC TRANSPORTES E COMÉRCIO LD,502719516,Pessoa Coletiva,"50000,01 a 100000"
SEREQ SERVICOS EQUIPAMENTOS PARA IND LD,502721324,Pessoa Coletiva,"50000,01 a 100000"
ALCINO FRANCISCO MONTEIRO HS LD,502721405,Pessoa Coletiva,"50000,01 a 100000"
ESTOFOS JACINTO LD,502724439,Pessoa Coletiva,"50000,01 a 100000"
J & A CONTABILIDADE LD,502724560,Pessoa Coletiva,"50000,01 a 100000"
SILVICULTURA OESTE LDA,502725478,Pessoa Coletiva,"50000,01 a 100000"
"MASSA INSOLVENTE JOSE DAS NEVES QUEIROS & FILHOS, LDA",502726644,Pessoa Coletiva,"50000,01 a 100000"
"REBOPINTA - PINTURAS E MANUTENÇÃO DE EDIFÍCIOS, LDA.",502727136,Pessoa Coletiva,"50000,01 a 100000"
JOAQUIM CAMPOS & MAIA LD,502729988,Pessoa Coletiva,"50000,01 a 100000"
CONTAGRICOLA GAB CONTABILIDADE LD,502730498,Pessoa Coletiva,"50000,01 a 100000"
COVERIMO COMPRA VENDA RECUPERACAO IMOVEIS LD,502748958,Pessoa Coletiva,"50000,01 a 100000"
BARRETO & ARAUJO TEXTEIS LD,502750847,Pessoa Coletiva,"50000,01 a 100000"
SADOMACAS-TRANSPORTES ESPECIAIS DE DOENTES LDA EM LIQUIDAÇÃO,502751894,Pessoa Coletiva,"50000,01 a 100000"
F PEDRO CRUZ & MARTINS LD,502752106,Pessoa Coletiva,"50000,01 a 100000"
"MECIVEL EUROPA, S.A.",502753404,Pessoa Coletiva,"50000,01 a 100000"
FM SOC MEDIACAO IMOBILIARIA LD,502754591,Pessoa Coletiva,"50000,01 a 100000"
POLO TOTAL PRODUTOS ALIMENTARES LD,502754613,Pessoa Coletiva,"50000,01 a 100000"
LEIRIMPOR IMPORTACAO EXPORTACAO LD,502756144,Pessoa Coletiva,"50000,01 a 100000"
GS SOC CONSTRUCOES LD,502756438,Pessoa Coletiva,"50000,01 a 100000"
RODAPEX CONSTRUCAO CIVIL CARPINTARIA MOVEIS LD,502758589,Pessoa Coletiva,"50000,01 a 100000"
DOCIFELIA PASTELARIA CAFETARIA PADARIA LD,502759038,Pessoa Coletiva,"50000,01 a 100000"
FAMI CASA-EMPREENDIMENTOS IMOBILIÁRIOS S.A.-EM LIQUIDAÇÃO,502759836,Pessoa Coletiva,"50000,01 a 100000"
"NELCIVIL - CONSTRUÇÕES CIVIS DE NELAS, LDA",502759917,Pessoa Coletiva,"50000,01 a 100000"
CRITERIO-PRODUÇÃO GRAFICA LDA - EM LIQUIDAÇÃO,502766280,Pessoa Coletiva,"50000,01 a 100000"
NORMED MED TEC SEGUROS INDUSTRIAIS S A,502767782,Pessoa Coletiva,"50000,01 a 100000"
RAMOS E RAMOS LDA,502781246,Pessoa Coletiva,"50000,01 a 100000"
FITELA FIACAO TECELAGEM MONDEGO LD,502784482,Pessoa Coletiva,"50000,01 a 100000"
CICLOANADIA COMERCIO ARTIGOS CICLISMO LD,502792361,Pessoa Coletiva,"50000,01 a 100000"
INTELECTO ARTES GRAFICAS LD,502793899,Pessoa Coletiva,"50000,01 a 100000"
A TEIXEIRA JOAO & GILDE LD,502793902,Pessoa Coletiva,"50000,01 a 100000"
"FOGOTEJO - PROTECÇÃO E SEGURANÇA, LDA - EM LIQUIDAÇÃO",502795441,Pessoa Coletiva,"50000,01 a 100000"
"ALTA VISTA EXPLORAÇÃO HOTELEIRA, LDA - EM LIQUIDAÇÃO",502795646,Pessoa Coletiva,"50000,01 a 100000"
EUROINSTAL EQUIP INDUSTRIAIS PARA IND ALIMENTAR LD,502800500,Pessoa Coletiva,"50000,01 a 100000"
COMPUGEST INFORMATICA GESTAO LD,502801743,Pessoa Coletiva,"50000,01 a 100000"
TRANSPORTES CONSTANTINO LD,502804955,Pessoa Coletiva,"50000,01 a 100000"
"PIZZARIA GUANABARA, UNIPESSOAL LDA",502805641,Pessoa Coletiva,"50000,01 a 100000"
"MASSA INSOLVENTE - TIPOJUSARA, UNIPESSOAL, LDA",502806931,Pessoa Coletiva,"50000,01 a 100000"
CONSTRUCOES ALTO FRANCISCA LD,502807660,Pessoa Coletiva,"50000,01 a 100000"
"APARÁGUAS, S.A.",502807989,Pessoa Coletiva,"50000,01 a 100000"
"FOTOLIDER-PRODUÇÕES AUDIOVISUAIS, LDA",502810637,Pessoa Coletiva,"50000,01 a 100000"
"GRÃO DE OURO - SOCIEDADE DE IMPORTAÇÃO E EXPORTAÇÃO DE CAFÉS, LDA - EM LIQUIDAÇÃO",502812893,Pessoa Coletiva,"50000,01 a 100000"
"DC-OPTICA E BAZAR,LDA.",502812923,Pessoa Coletiva,"50000,01 a 100000"
AUTO GARAGEM FUNDEVILENSE LD,502819430,Pessoa Coletiva,"50000,01 a 100000"
ORNEXPOR EXPORTACAO ROCHAS ORNAMENTAIS LD,502820004,Pessoa Coletiva,"50000,01 a 100000"
GRAZINA SOCIEDADE CONSTRUCOES LD,502827246,Pessoa Coletiva,"50000,01 a 100000"
CONFECCOES POPEGO LD,502828471,Pessoa Coletiva,"50000,01 a 100000"
VELA ATLANTICA EMPREENDIMENTOS TURISTICOS LD,502831413,Pessoa Coletiva,"50000,01 a 100000"
PARQUEADORA NELSON & LUIS GARCIA LD,502836407,Pessoa Coletiva,"50000,01 a 100000"
CARPINCAMPO CARPINTARIA ALUMINIOS ESTORES LD,502840552,Pessoa Coletiva,"50000,01 a 100000"
TRINOPLÁS - PLÁSTICOS LDA,502842881,Pessoa Coletiva,"50000,01 a 100000"
"AUTO CARLOS FIRMINO COM REPARACAO DE AUTOMOVEIS, LDA",502851678,Pessoa Coletiva,"50000,01 a 100000"
SOREGRA LDA,502852933,Pessoa Coletiva,"50000,01 a 100000"
31 ARMADA IND HOTELEIRAS LD,502852968,Pessoa Coletiva,"50000,01 a 100000"
AGENCIA PORTUGUESA DE IMAGENS LDA - EM LIQUIDAÇÃO,502857560,Pessoa Coletiva,"50000,01 a 100000"
"HAPPY BUILDING - GESTÃO DE CONDOMÍNIOS, LDA",502857617,Pessoa Coletiva,"50000,01 a 100000"
SOC LAVANDARIAS PALMEIRAS LD,502858648,Pessoa Coletiva,"50000,01 a 100000"
"SERRALHARIA JOLUPORTA,LDA.",502860383,Pessoa Coletiva,"50000,01 a 100000"
CUSTODIO & GONCALVES LD,502860960,Pessoa Coletiva,"50000,01 a 100000"
DOM VITORIO PIZZARIA LD,502862491,Pessoa Coletiva,"50000,01 a 100000"
ARTIMPREX TAMPOGRAFIA E SERIGRAFIA LD,502866110,Pessoa Coletiva,"50000,01 a 100000"
TRANDEFIL - INDÚSTRIA DE PLÁSTICOS S.A.,502866535,Pessoa Coletiva,"50000,01 a 100000"
F.V.M.C.- COMERCIO DE MATERIAIS ELECTRICOS E INSTALAÇÕES ELECTRICAS LDA,502881410,Pessoa Coletiva,"50000,01 a 100000"
BATISTA & BAIA CONF INTIMAS LD,502882310,Pessoa Coletiva,"50000,01 a 100000"
A M A MOBILIARIO LD,502886480,Pessoa Coletiva,"50000,01 a 100000"
M R CLIMA COMERCIO INSTALACOES EQUIPAMENTOS LD,502888350,Pessoa Coletiva,"50000,01 a 100000"
COMSABER CONT GEST LD,502890657,Pessoa Coletiva,"50000,01 a 100000"
C.S.DIAS LDA,502893540,Pessoa Coletiva,"50000,01 a 100000"
HERDEIROS JOSÉ MORAIS BORGES LD,502895055,Pessoa Coletiva,"50000,01 a 100000"
DANAJOAL CORTE COSTURA PARA CALCADO LD,502896159,Pessoa Coletiva,"50000,01 a 100000"
"SERAFIM ROCHA DA SILVA, LIMITADA - EM LIQUIDAÇÃO",502898968,Pessoa Coletiva,"50000,01 a 100000"
JOAQUIM SANCHES REBOQUES ESTACAO SERVICO LDA,502901080,Pessoa Coletiva,"50000,01 a 100000"
"BORDANOVA - BORDADOS MACEDO & VILA NOVA, LIMITADA - EM LIQUIDAÇÃO",502901438,Pessoa Coletiva,"50000,01 a 100000"
MOREIRA OLIVEIRA & SILVA LD,502901810,Pessoa Coletiva,"50000,01 a 100000"
SOC EMPRESARIAL VIASURF COM IMPORT FABR ARTIGOS DESPORTIVOS LD,502901993,Pessoa Coletiva,"50000,01 a 100000"
"CONSTRUÇÕES CÂNDIDO PINTO, LDA - EM LIQUIDAÇÃO",502902256,Pessoa Coletiva,"50000,01 a 100000"
PIMEL - SOCIEDADE DE CONSTRUÇÕES E OBRAS PÚBLICAS,502903643,Pessoa Coletiva,"50000,01 a 100000"
"EVORAMAQUINAS-COMERCIO DE EQUIPAMENTOS LDA ""EM LIQUIDAÇÃO""",502903953,Pessoa Coletiva,"50000,01 a 100000"
ALGAREXPRESSO TRANSPORTES EXPRESSO ALGARVE LDA,502905000,Pessoa Coletiva,"50000,01 a 100000"
CONCEICAO SOUSA CONTABILIDADE LD,502906790,Pessoa Coletiva,"50000,01 a 100000"
BELPELE II INDUSTRIA CURTUMES LD,502907916,Pessoa Coletiva,"50000,01 a 100000"
ELECTROMARMORES ELECTRICIDADE ASSIST IND MARMORES LD,502910062,Pessoa Coletiva,"50000,01 a 100000"
"LATINA - DISTRIBUIDORA DE PRODUTOS ALIMENTARES, LDA - EM LIQUIDAÇÃO",502911654,Pessoa Coletiva,"50000,01 a 100000"
"ANTONIO CALHAU LOBO DA SILVEIRA LDA ""EM LIQUIDAÇÃO""",502913347,Pessoa Coletiva,"50000,01 a 100000"
"ENCOSTA DO PILAR - EMPREENDIMENTOS IMOBILIARIOS, UNIPESSOAL LDA",502913703,Pessoa Coletiva,"50000,01 a 100000"
PONTE E SERRAO LD,502913959,Pessoa Coletiva,"50000,01 a 100000"
"T.P.N. FRIGO, UNIPESSOAL LDA",502914238,Pessoa Coletiva,"50000,01 a 100000"
SILVA QUARESMA & FS LD,502918535,Pessoa Coletiva,"50000,01 a 100000"
H J ELECTRONICA ASSISTENCIA EQUIP ELECTRONICA LD,502921510,Pessoa Coletiva,"50000,01 a 100000"
OLEIMARMORES GOMES SANTOS LD,502924306,Pessoa Coletiva,"50000,01 a 100000"
ELECTRIFICADORA DO RIBEIRO LD,502925086,Pessoa Coletiva,"50000,01 a 100000"
"TRANSMURO, LDA",502925345,Pessoa Coletiva,"50000,01 a 100000"
INORQUE INDUSTRIA NORMALIZADOS QUADROS ELECTRICOS LD,502930489,Pessoa Coletiva,"50000,01 a 100000"
MOREIRA & MOREIRA LD,502932252,Pessoa Coletiva,"50000,01 a 100000"
LOJA IMAGEM MARKETING COMUNICAÇÃO GESTÃO LD,502935170,Pessoa Coletiva,"50000,01 a 100000"
CARLOS MOCO CONSTRUCOES LD,502935901,Pessoa Coletiva,"50000,01 a 100000"
L. N. C. - MONTAGENS E CONSTRUÇÕES INDUSTRIAIS LDA,502936185,Pessoa Coletiva,"50000,01 a 100000"
"TRADISANTOS - SOCIEDADE TRANSPORTADORA, LDA.",502936797,Pessoa Coletiva,"50000,01 a 100000"
"TRANSPORTES VALE TEJO ,UNIPESSOAL LDA",502939443,Pessoa Coletiva,"50000,01 a 100000"
IDEIAS E LETRAS TRADUCOES TECNICAS LDA,502943505,Pessoa Coletiva,"50000,01 a 100000"
S.M. SILVA E. MINISTRO LDA - SOCIEDADE EM LIQUIDAÇÃO,502953241,Pessoa Coletiva,"50000,01 a 100000"
SAO SEBASTIAO INDUSTRIAS CORRECTIVOS SOLOS LD,502955694,Pessoa Coletiva,"50000,01 a 100000"
"ETIFORMA - SOCIEDADE EUROPEIA DE ETIQUETAS, LDA",502960884,Pessoa Coletiva,"50000,01 a 100000"
VIHOTEL EQUIPAMENTOS HOTELARIA LD,502963964,Pessoa Coletiva,"50000,01 a 100000"
"IRMÃOS BENTO CONFECÇÕES, LDA - EM LIQUIDAÇÃO",502964910,Pessoa Coletiva,"50000,01 a 100000"
AB MOTOS COMERCIO MOTOCICLOS ACESSORIOS LD,502964936,Pessoa Coletiva,"50000,01 a 100000"
ALVES & COMP LD,502967668,Pessoa Coletiva,"50000,01 a 100000"
"MASSA INSOLVENTE DE - JACARTEX ACABAMENTOS TEXTEIS, LDA",502968338,Pessoa Coletiva,"50000,01 a 100000"
TAEMOR - INDÚSTRIA E COMÁECIO DE MÓVEIS LD,502974788,Pessoa Coletiva,"50000,01 a 100000"
MAGUIAUTO OFICINA REPARACOES AUTO LD,502978716,Pessoa Coletiva,"50000,01 a 100000"
RIOCANOS - CANALIZAÇÕES LD,502978929,Pessoa Coletiva,"50000,01 a 100000"
RETICOR TINTAS E VERNIZES LD,502980737,Pessoa Coletiva,"50000,01 a 100000"
FUMASSA INDUSTRIA SERIGRAFIA TAMPOGRAFIA LD,502982160,Pessoa Coletiva,"50000,01 a 100000"
"APOSTAMETALÚRGICA, LDA",502987677,Pessoa Coletiva,"50000,01 a 100000"
ATS SISTEMAS TECNOLOGIA AVANCADA LD,502991763,Pessoa Coletiva,"50000,01 a 100000"
QUINTA MOINHOS NOVOS LACTICINIOS LD,502992530,Pessoa Coletiva,"50000,01 a 100000"
"LACOPAN - INDUSTRIA DE PANIFICAÇÃO, PRODUTOS AFINS E PASTELARIA, LDA.",502995130,Pessoa Coletiva,"50000,01 a 100000"
"MASSA INSOLVENTE DE MARIO CORREIA & MARTINS - INDUSTRIA DE MALHAS, LDA",503010766,Pessoa Coletiva,"50000,01 a 100000"
ELITEMODEL DESPORTO MODELISMO LD,503011886,Pessoa Coletiva,"50000,01 a 100000"
INDUSTRIA CONFECÇÕES MARIA GRACIETE ROXO CABRAL LD,503013757,Pessoa Coletiva,"50000,01 a 100000"
"AGRO PECUÁRIA CASTO ROMANO, LDA",503014249,Pessoa Coletiva,"50000,01 a 100000"
FRETINA II EMP TRABALHO TEMPORARIO LD,503021903,Pessoa Coletiva,"50000,01 a 100000"
ABG GRAFICA LDA,503024295,Pessoa Coletiva,"50000,01 a 100000"
"IDEIA CERTA COMUNICACAO E EVENTOS, LDA",503024562,Pessoa Coletiva,"50000,01 a 100000"
CENTRO BELEZA VIEIRA CABELEIREIROS TRATAMENTOS PRODUTOS LD,503029068,Pessoa Coletiva,"50000,01 a 100000"
"FOLHA - PROJECTO, CONSTRUÇÃO E MANUTENÇÃO DE ESPAÇOS VERDES, LDA -EM LIQUIDAÇÃO",503030473,Pessoa Coletiva,"50000,01 a 100000"
VOUGARTE ARTEFACTOS EM MADEIRA LD,503031780,Pessoa Coletiva,"50000,01 a 100000"
RESTAURANTE CASA ARCOS LD,503032468,Pessoa Coletiva,"50000,01 a 100000"
